score_start,score_end,window_start,n_kept,n_constraints,n_groups,oos_pooled_r2,is_pooled_r2,rank_spearman,sign_agree,topdecile_hit,coverage,sf_stability,sf_stability_proj,group_churn,window_days,refit_days,ridge_lambda,std_floor,min_binding_hours,rho_min
2025-11-06 00:00:00+00:00,2025-11-13 00:00:00+00:00,2025-03-11 00:00:00+00:00,1663,3826,,0.42359042952086945,0.9833392471870352,0.8408703369498078,0.8546360284887485,0.6968050742309503,0.8605040727217922,0.2985056871746737,,,240,7,1.0,100.0,10,ungrouped
2025-11-13 00:00:00+00:00,2025-11-20 00:00:00+00:00,2025-03-18 00:00:00+00:00,1691,3880,,0.6892096443875699,0.9893883754450458,0.732655593166217,0.864683191656547,0.7261343216531895,0.8192491944941744,0.34199041564710375,,,240,7,1.0,100.0,10,ungrouped
2025-11-20 00:00:00+00:00,2025-11-27 00:00:00+00:00,2025-03-25 00:00:00+00:00,1687,3852,,0.7234199628499688,0.9887568318659373,0.7719499528852567,0.8592077957231796,0.7295482026349598,0.8791794589203012,0.3411542716405329,,,240,7,1.0,100.0,10,ungrouped
2025-11-27 00:00:00+00:00,2025-12-04 00:00:00+00:00,2025-04-01 00:00:00+00:00,1693,3828,,0.8129557396611007,0.9888684858829382,0.9022550325681522,0.9311278195488721,0.7453827325322652,0.8839812768172521,0.33906673195118037,,,240,7,1.0,100.0,10,ungrouped
2025-12-04 00:00:00+00:00,2025-12-11 00:00:00+00:00,2025-04-08 00:00:00+00:00,1675,3798,,0.9131393533192698,0.988803308738885,0.8762056783893855,0.9369484448791597,0.7416555407209613,0.9559454621429815,0.33262651385404735,,,240,7,1.0,100.0,10,ungrouped
2025-12-11 00:00:00+00:00,2025-12-18 00:00:00+00:00,2025-04-15 00:00:00+00:00,1647,3745,,0.9274950910959198,0.9885882430611144,0.9106877877318663,0.9546166805217353,0.7718624833110814,0.940976725753372,0.3566639394644197,,,240,7,1.0,100.0,10,ungrouped
2025-12-18 00:00:00+00:00,2025-12-25 00:00:00+00:00,2025-04-22 00:00:00+00:00,1612,3688,,0.9309035442299322,0.980989867609366,0.9018267065388043,0.9682652605735967,0.7871606586559856,0.9222733136638109,0.37966734155762527,,,240,7,1.0,100.0,10,ungrouped
2025-12-25 00:00:00+00:00,2026-01-01 00:00:00+00:00,2025-04-29 00:00:00+00:00,1604,3608,,0.8892240047856953,0.9891277049353815,0.8941172255766564,0.9372536738871406,0.8429572763684915,0.9481643670978527,0.39601353946960083,,,240,7,1.0,100.0,10,ungrouped
2026-01-01 00:00:00+00:00,2026-01-08 00:00:00+00:00,2025-05-06 00:00:00+00:00,1565,3557,,0.9256826067961803,0.9896429888367255,0.8395319190512744,0.8920151298264241,0.8721628838451267,0.9746038277785309,0.420089493968796,,,240,7,1.0,100.0,10,ungrouped
2026-01-08 00:00:00+00:00,2026-01-15 00:00:00+00:00,2025-05-13 00:00:00+00:00,1528,3433,,0.943832749609852,0.9900266016437038,0.8526121498861811,0.9607924540834967,0.8597579694737016,0.9754244362412284,0.41217289843257254,,,240,7,1.0,100.0,10,ungrouped
