ts,settlement_point,bp_ercot
2025-07-23 02:00:00,WOV_BESS_RN,0.801417977450132
2025-07-23 02:00:00,WRSBES_BESS1,0.964858177460274
2025-07-23 02:00:00,WR_RN,0.4934101837512037
2025-07-23 02:00:00,WZRD_ESS_RN,0.638605384252587
2025-07-23 02:00:00,W_HRL_ESR_RN,0.4399888892479644
2025-07-23 02:00:00,W_PECO_UNIT1,0.9816670617176697
2025-07-23 02:00:00,X1_DGR_RN,1.071686666383575
2025-07-23 02:00:00,X443ESRN,1.293735689540992
2025-07-23 02:00:00,YNG_WND_ALL,0.25755168511349186
2025-07-23 02:00:00,Z0_DGR1_RN,0.7528612174511476
2025-07-23 02:00:00,Z0_DGR2_RN,0.7528612174511476
2025-07-23 02:00:00,Z5_DGR1_RN,0.8922919830350119
2025-07-23 02:00:00,ZIER_SLR_ALL,1.190987186781013
2025-07-23 03:00:00,7RNCHSLR_ALL,1.1327564693338736
2025-07-23 03:00:00,A4_DGR1_RN,1.1428019224397847
2025-07-23 03:00:00,A4_DGR2_RN,1.1428019224397847
2025-07-23 03:00:00,ABINDUST_RN,0.8822211639630702
2025-07-23 03:00:00,ADL_RN,0.177791201404477
2025-07-23 03:00:00,AEEC,0.47993399495149386
2025-07-23 03:00:00,AE_RN,0.49742776779701375
2025-07-23 03:00:00,AGUAYO_UNIT1,0.7323761428653783
2025-07-23 03:00:00,AJAXWIND_RN,0.32230132145126744
2025-07-23 03:00:00,ALGOD_ALL_RN,0.7854660317427089
2025-07-23 03:00:00,ALP_BESS_RN,2.326529754138319
2025-07-23 03:00:00,ALVIN_RN,0.31047348157404486
2025-07-23 03:00:00,AMADEUS_ALL,0.3817692158082004
2025-07-23 03:00:00,AMISTAD_ALL,1.1725974887735093
2025-07-23 03:00:00,AMOCOOIL_CC1,0.7039907160997164
2025-07-23 03:00:00,AMOCOOIL_CC2,0.7039907160997164
2025-07-23 03:00:00,AMOCO_PUN1,0.7039907160997164
2025-07-23 03:00:00,AMOCO_PUN2,0.7039907160997164
2025-07-23 03:00:00,AMO_AMOCO_1,0.7039907160997164
2025-07-23 03:00:00,AMO_AMOCO_2,0.7039907160997164
2025-07-23 03:00:00,AMO_AMOCO_5,0.7039907160997164
2025-07-23 03:00:00,AMO_AMOCO_G1,0.7039907160997164
2025-07-23 03:00:00,AMO_AMOCO_G2,0.7039907160997164
2025-07-23 03:00:00,AMO_AMOCO_G3,0.7039907160997164
2025-07-23 03:00:00,AMO_AMOCO_S1,0.7039907160997164
2025-07-23 03:00:00,AMO_AMOCO_S2,0.7039907160997164
2025-07-23 03:00:00,ANACACHO_ANA,0.48644009562298823
2025-07-23 03:00:00,ANCHOR_ALL,0.47431555928291236
2025-07-23 03:00:00,ANDMDSLR_ALL,0.37859489666683094
2025-07-23 03:00:00,ANEM_ESS_RN,0.9369399186847546
2025-07-23 03:00:00,ANG_ALL,0.505448783754472
2025-07-23 03:00:00,ANOL_ESS_RN,0.350363218981217
2025-07-23 03:00:00,ANSON1_ALL,0.5621934066512858
2025-07-23 03:00:00,ANTL_ESS_ES1,1.0938855476862155
2025-07-23 03:00:00,APPALOSA_ALL,2.5069852880269607
2025-07-23 03:00:00,AQUI_ALL,1.7884323020417334
2025-07-23 03:00:00,ARAGORN_RN,0.8807951157605991
2025-07-23 03:00:00,ARY_BESS_RN,0.41469809517982353
2025-07-23 03:00:00,ASCK_SLR_RN,1.7884323020417334
2025-07-23 03:00:00,ASTRA_RN,0.4353966311442882
2025-07-23 03:00:00,ATK_ATKINSG7,0.4714934023920422
2025-07-23 03:00:00,AURO_SLR_RN,0.8423376938422059
2025-07-23 03:00:00,AUSTPL_ALL,1.1661049419428442
2025-07-23 03:00:00,AVIAT_ALL,0.4948020197530545
2025-07-23 03:00:00,AVIL_ESS_RN,0.9858656203753305
2025-07-23 03:00:00,AZSP_SLR_RN,0.39116976204991566
2025-07-23 03:00:00,AZURE_RN,0.3892075512520047
2025-07-23 03:00:00,AZ_ALL,0.27482489668001864
2025-07-23 03:00:00,BAC_RN_ALL,0.8677083331291777
2025-07-23 03:00:00,BAFFIN_ALL,0.7623006712823619
2025-07-23 03:00:00,BAIRDWND_ALL,0.5349549861263792
2025-07-23 03:00:00,BAKE_RN_ALL,0.6463778484837539
2025-07-23 03:00:00,BARROW_ALL,0.723147154323164
2025-07-23 03:00:00,BASTEN_CC1,1.1398499988994732
2025-07-23 03:00:00,BASTEN_CCU,1.1398499988994732
2025-07-23 03:00:00,BATCAVE_RN,2.148280869430404
2025-07-23 03:00:00,BAYC_BESS_RN,1.016888925489149
2025-07-23 03:00:00,BBREEZE_1_2,0.9301284169780285
2025-07-23 03:00:00,BCATWD_WD_1,0.34980591134300376
2025-07-23 03:00:00,BCH_RN,0.49742776779701375
2025-07-23 03:00:00,BCK_RN,1.1130423311809343
2025-07-23 03:00:00,BCNV_RN,0.31047348157404486
2025-07-23 03:00:00,BELM_SLR_RN,1.0254752889274763
2025-07-23 03:00:00,BEXAR_ES_RN,0.7985457815081684
2025-07-23 03:00:00,BIGSAMWD_RN,0.43883529825703493
2025-07-23 03:00:00,BIGSTAR_ALL,1.227149753227502
2025-07-23 03:00:00,BKSL_RN,0.40226119807185834
2025-07-23 03:00:00,BLACKJAK_RN,0.8050424471014099
2025-07-23 03:00:00,BLACKSPR_RN,0.5371244869494938
2025-07-23 03:00:00,BLSMT1_5_A_6,0.38189829524206664
2025-07-23 03:00:00,BLUEJAY_RN,0.44217228661961816
2025-07-23 03:00:00,BLVN_RN,1.0522956585566707
2025-07-23 03:00:00,BOARDCRK_ALL,0.3352546298937942
2025-07-23 03:00:00,BOCO_ESS_RN,0.8170477662753651
2025-07-23 03:00:00,BOOTLEG_UN1,0.9153811857285404
2025-07-23 03:00:00,BORDAS_345,1.0054226611739991
2025-07-23 03:00:00,BOSQUESW_CC1,0.26656827869494326
2025-07-23 03:00:00,BOSQUESW_CC2,0.29649897213076654
2025-07-23 03:00:00,BOSQ_BSQSU_5,0.29649897213076654
2025-07-23 03:00:00,BOSQ_BSQS_12,0.29649897213076654
2025-07-23 03:00:00,BOSQ_BSQS_34,0.26656827869494326
2025-07-23 03:00:00,BRANDON_RN,0.5508495278567475
2025-07-23 03:00:00,BRAUNIG_CC1,0.9879867911834684
2025-07-23 03:00:00,BRAUNIG_VHB1,0.8430739348266273
2025-07-23 03:00:00,BRAUNIG_VHB2,0.8430739348266273
2025-07-23 03:00:00,BRAUNIG_VHB3,0.8455731572564096
2025-07-23 03:00:00,BRAZ_WND_ALL,0.4771968902475275
2025-07-23 03:00:00,BRA_AVR1_CT2,0.9879867911834684
2025-07-23 03:00:00,BRA_AVR_CST1,0.9879867911834684
2025-07-23 03:00:00,BRHEIGHT_RN,0.683184514697682
2025-07-23 03:00:00,BRIGHTSD_U1,0.9988811404623592
2025-07-23 03:00:00,BRISCOE_WIND,0.42437161764034836
2025-07-23 03:00:00,BRPANGLE_RN,0.5865694552562112
2025-07-23 03:00:00,BRPMAGNO_RN,0.4752440483766274
2025-07-23 03:00:00,BRP_BRAZ_RN,0.5775484946786995
2025-07-23 03:00:00,BRP_DIKN_RN,0.6374467792847842
2025-07-23 03:00:00,BRP_LOOP_RN,1.374697289646093
2025-07-23 03:00:00,BRP_LOP1_RN,0.7370210051171476
2025-07-23 03:00:00,BRP_PBL1_RN,0.47485467508243984
2025-07-23 03:00:00,BRP_PBL2_RN,0.47485467508243984
2025-07-23 03:00:00,BRP_RN_UNIT1,1.0112535201148454
2025-07-23 03:00:00,BRP_SWNY_RN,0.5588417459667394
2025-07-23 03:00:00,BRP_ZPT1_RN,1.1818650756098996
2025-07-23 03:00:00,BRP_ZPT2_RN,1.176924648198805
2025-07-23 03:00:00,BRTSW_BCW1,0.6023719516567396
2025-07-23 03:00:00,BR_ARROW_ALL,0.6677184941691663
2025-07-23 03:00:00,BR_VHB6CT5_6,0.8430739348266273
2025-07-23 03:00:00,BR_VHB6CT7_8,0.8430739348266273
2025-07-23 03:00:00,BSS_U1,0.5406052437769792
2025-07-23 03:00:00,BTE_BTE_G1,0.12430126053802225
2025-07-23 03:00:00,BTE_BTE_G2,0.12430126053802225
2025-07-23 03:00:00,BTE_BTE_G3,0.12430126053802225
2025-07-23 03:00:00,BTE_BTE_G4,0.12430126053802225
2025-07-23 03:00:00,BTE_CC1,0.12430126053802225
2025-07-23 03:00:00,BTE_PUN1,0.12430126053802225
2025-07-23 03:00:00,BTE_PUN2,0.12430126053802225
2025-07-23 03:00:00,BTM_ALL,0.42708828004544624
2025-07-23 03:00:00,BUCHAN_ALL,1.658419349904849
2025-07-23 03:00:00,BUCKTHRN_RN,0.38740718534669294
2025-07-23 03:00:00,BUFF_GAP_ALL,0.4297853488534777
2025-07-23 03:00:00,BULLCRK_1_2,0.7002045393641405
2025-07-23 03:00:00,BVE_CC1,0.58216242833781
2025-07-23 03:00:00,BVE_UNIT1,0.58216242833781
2025-07-23 03:00:00,BVE_UNIT2,0.58216242833781
2025-07-23 03:00:00,BVE_UNIT3,0.58216242833781
2025-07-23 03:00:00,BYRDR_ES_ALL,0.5588417459667394
2025-07-23 03:00:00,BYU_BYU_1,0.7016110205807159
2025-07-23 03:00:00,BYU_BYU_12,0.7016110205807159
2025-07-23 03:00:00,BYU_BYU_34,0.7016110205807159
2025-07-23 03:00:00,BYU_CC1,0.7016110205807159
2025-07-23 03:00:00,BYU_G4_RN,0.7016110205807159
2025-07-23 03:00:00,BYU_PUN1,0.7016110205807159
2025-07-23 03:00:00,BYU_PUN2,0.7016110205807159
2025-07-23 03:00:00,BYU_PUN3,0.7016110205807159
2025-07-23 03:00:00,BYU_PUN4,0.7016110205807159
2025-07-23 03:00:00,B_DAVIS_3,0.813955304871342
2025-07-23 03:00:00,B_DAVIS_4,0.813955304871342
2025-07-23 03:00:00,B_DAVIS_CC1,0.813955304871342
2025-07-23 03:00:00,B_D_B_DAVIG1,0.813955304871342
2025-07-23 03:00:00,B_D_B_DAVIG2,0.813955304871342
2025-07-23 03:00:00,CABEZON_ALL,0.969244562178466
2025-07-23 03:00:00,CACH_ESS_RN,1.0922924434566006
2025-07-23 03:00:00,CALAVER_JKS1,1.0461735441038738
2025-07-23 03:00:00,CALAVER_JKS2,1.0461735441038738
2025-07-23 03:00:00,CALAVER_JTD1,0.9142349302149232
2025-07-23 03:00:00,CALAVER_JTD2,0.9142349302149232
2025-07-23 03:00:00,CALAVER_OWS1,0.913393444673919
2025-07-23 03:00:00,CALAVER_OWS2,0.9142349302149232
2025-07-23 03:00:00,CALHOUN_ALL,1.3230963158406994
2025-07-23 03:00:00,CALLAHA_WND1,0.41506532908192056
2025-07-23 03:00:00,CAL_CALGT1,0.3393328878619854
2025-07-23 03:00:00,CAL_CALSTG1,0.3393328878619854
2025-07-23 03:00:00,CAL_CC1,0.3393328878619854
2025-07-23 03:00:00,CAL_PUN1,0.3393328878619854
2025-07-23 03:00:00,CAL_PUN2,0.3393328878619854
2025-07-23 03:00:00,CAMWIND_RN,0.38040906277052544
2025-07-23 03:00:00,CANYONWD_ALL,0.5412068899009697
2025-07-23 03:00:00,CAPRIDG4_CR4,0.4948020197530545
2025-07-23 03:00:00,CAPRIDGE_ALL,0.4948020197530545
2025-07-23 03:00:00,CARBN_BSP_1,0.799861185131371
2025-07-23 03:00:00,CARN_ESS_RN,0.8407513340872622
2025-07-23 03:00:00,CARRIZO_ESR1,0.2762559167654002
2025-07-23 03:00:00,CARTWHL_RN,0.5266909964677795
2025-07-23 03:00:00,CASL_GAP_UN1,1.000894381891675
2025-07-23 03:00:00,CATARINA_B1,0.7720508442226008
2025-07-23 03:00:00,CBECII_89,1.1407274224808597
2025-07-23 03:00:00,CBECII_CC3,1.1407274224808597
2025-07-23 03:00:00,CBECII_CT7,1.1407274224808597
2025-07-23 03:00:00,CBEC_ALL,0.3881328581245858
2025-07-23 03:00:00,CBEC_CC1,0.3881328581245858
2025-07-23 03:00:00,CBEC_CC2,0.3881328581245858
2025-07-23 03:00:00,CBY4_ALL,0.10478541662199786
2025-07-23 03:00:00,CBY4_CC1,0.10478541662199786
2025-07-23 03:00:00,CBY_CBY_G1,0.14606649053351664
2025-07-23 03:00:00,CBY_CBY_G2,0.19714771071307688
2025-07-23 03:00:00,CCEC_CC1,0.8463823407179406
2025-07-23 03:00:00,CCEC_GT1,0.8463823407179406
2025-07-23 03:00:00,CCEC_GT2,0.8463823407179406
2025-07-23 03:00:00,CCEC_PUN1,0.8463823407179406
2025-07-23 03:00:00,CCEC_PUN2,0.8463823407179406
2025-07-23 03:00:00,CCEC_ST1,0.8463823407179406
2025-07-23 03:00:00,CEDROHI_CHW1,0.7758633415677976
2025-07-23 03:00:00,CEDRVALE_RN,0.883441349668501
2025-07-23 03:00:00,CFLATS_UNIT,2.5888935336727936
2025-07-23 03:00:00,CHALUP_ALL,0.4268131882714115
2025-07-23 03:00:00,CHAL_SLR_RN,0.8779013274918462
2025-07-23 03:00:00,CHAMON_UN1,0.1629753813655038
2025-07-23 03:00:00,CHAMON_UN2,0.1629753813655038
2025-07-23 03:00:00,CHEDPW_GT2,0.24504504888748277
2025-07-23 03:00:00,CHE_CC1,0.2185222217492256
2025-07-23 03:00:00,CHE_LYD,0.2025263390854897
2025-07-23 03:00:00,CHE_LYD2,0.2025263390854897
2025-07-23 03:00:00,CHE_PUN1,0.2025263390854897
2025-07-23 03:00:00,CHE_PUN2,0.2025263390854897
2025-07-23 03:00:00,CHIL_SLR,0.9751857952070708
2025-07-23 03:00:00,CHISMGRD_RN,0.269027509124942
2025-07-23 03:00:00,CISC_RN,0.4791360414513488
2025-07-23 03:00:00,CITRUSCY_RN,1.3277743602208587
2025-07-23 03:00:00,CITYVICT_ALL,1.4325843000087786
2025-07-23 03:00:00,CLO_RN,0.545816633710494
2025-07-23 03:00:00,CMPD_SLR_RN,2.6415704033874303
2025-07-23 03:00:00,CNLY_ESS_RN,0.5130668816947085
2025-07-23 03:00:00,CNTRY_RN,0.12534318582910767
2025-07-23 03:00:00,CNTYRDS_RN,0.8884659491238731
2025-07-23 03:00:00,CN_BRKS_UNT1,0.4317940512626805
2025-07-23 03:00:00,COL_COLETOG1,0.5518029547456476
2025-07-23 03:00:00,CONIGLIO_RN,0.5495835799970313
2025-07-23 03:00:00,CONTINEN_RN,1.2179710258807537
2025-07-23 03:00:00,CORALSLR_ALL,1.0607012544518706
2025-07-23 03:00:00,CORAZON_RN,1.094306973357176
2025-07-23 03:00:00,COTPLNS_RN,0.4283982734165401
2025-07-23 03:00:00,COTTON_PAP2,0.8615836427963136
2025-07-23 03:00:00,COTULLA_RN,0.7111379722536866
2025-07-23 03:00:00,COYOTSPR_AGR,0.8873815414182137
2025-07-23 03:00:00,COYOTSPR_RN,0.8873815414182137
2025-07-23 03:00:00,CPSES_UNIT1,0.001398059702602327
2025-07-23 03:00:00,CPSES_UNIT2,0.001398059702602327
2025-07-23 03:00:00,CRANELL_ALL,0.8050424471014099
2025-07-23 03:00:00,CRAWFISH_RN,1.0326193842713713
2025-07-23 03:00:00,CROSSETT_ALL,0.9983970018812985
2025-07-23 03:00:00,CROSSTRL_RN,0.3505249038956639
2025-07-23 03:00:00,CRWN_SLR_UN1,1.1497801868457898
2025-07-23 03:00:00,CR_RN,0.41251515045690457
2025-07-23 03:00:00,CSC_CSECG1_2,0.44591603789834927
2025-07-23 03:00:00,CS_RN,0.15459048992643074
2025-07-23 03:00:00,CTW_RN,0.16966819209251421
2025-07-23 03:00:00,CVC_CC1,0.24930059177752242
2025-07-23 03:00:00,CVC_CVCG1_5,0.24930059177752242
2025-07-23 03:00:00,CVC_CVC_G2,0.24930059177752242
2025-07-23 03:00:00,CVC_CVC_G3,0.24930059177752242
2025-07-23 03:00:00,DAG_ALL,0.5325693922960785
2025-07-23 03:00:00,DANSBY_ALL,0.48962582476386957
2025-07-23 03:00:00,DAN_ALL,1.194737783224823
2025-07-23 03:00:00,DA_BESS,0.43792653573690765
2025-07-23 03:00:00,DA_BESS2,0.43792653573690765
2025-07-23 03:00:00,DC2SES_ALL,0.08971893386831982
2025-07-23 03:00:00,DC_E,0.6141790486846133
2025-07-23 03:00:00,DC_L,0.846785801218967
2025-07-23 03:00:00,DC_N,0.3754379331032283
2025-07-23 03:00:00,DC_R,1.2399883034421602
2025-07-23 03:00:00,DDPEC_CC1,0.07844982611826296
2025-07-23 03:00:00,DDPEC_GT1,0.07844982611826296
2025-07-23 03:00:00,DDPEC_GT2,0.07844982611826296
2025-07-23 03:00:00,DDPEC_GT3,0.07844982611826296
2025-07-23 03:00:00,DDPEC_GT4,0.07844982611826296
2025-07-23 03:00:00,DDPEC_GT6,0.07844982611826296
2025-07-23 03:00:00,DDPEC_ST1,0.07844982611826296
2025-07-23 03:00:00,DECKER_GT,1.1299008977802152
2025-07-23 03:00:00,DENISON_G1_2,0.5715564278684928
2025-07-23 03:00:00,DERMOTT_ALL,0.37445697474364165
2025-07-23 03:00:00,DGFS_ESR_RN,0.9927826126457054
2025-07-23 03:00:00,DIBOL_RN,0.3784489695920155
2025-07-23 03:00:00,DIB_CC1,0.4148293298652729
2025-07-23 03:00:00,DIB_DIB_G1,0.4148293298652729
2025-07-23 03:00:00,DIB_DIB_G2,0.4148293298652729
2025-07-23 03:00:00,DIB_DIB_G3,0.4148293298652729
2025-07-23 03:00:00,DIB_DIB_G4,0.4148293298652729
2025-07-23 03:00:00,DIB_PUN1,0.4148293298652729
2025-07-23 03:00:00,DIB_PUN2,0.4148293298652729
2025-07-23 03:00:00,DILEOS_UNIT1,0.23006126031736715
2025-07-23 03:00:00,DIVR_SLR_RN,0.9103791481605634
2025-07-23 03:00:00,DKNS_ESS_RN,0.40226119807185834
2025-07-23 03:00:00,DMA_RN,0.5353456636883359
2025-07-23 03:00:00,DOWGEN_PUN1,0.9739601025945025
2025-07-23 03:00:00,DOWGEN_PUN2,0.9739601025945025
2025-07-23 03:00:00,DOWGEN_PUN3,0.9739601025945025
2025-07-23 03:00:00,DOWGEN_PUN4,0.9739601025945025
2025-07-23 03:00:00,DOWGEN_PUN5,0.9739601025945025
2025-07-23 03:00:00,DOWGEN_PUN6,0.9739601025945025
2025-07-23 03:00:00,DOW_61_2_63,0.9739601025945025
2025-07-23 03:00:00,DOW_64,0.9739601025945025
2025-07-23 03:00:00,DOW_81_2_84,0.9739601025945025
2025-07-23 03:00:00,DOW_G37_G35,0.9739601025945025
2025-07-23 03:00:00,DOW_G66_ST65,0.9739601025945025
2025-07-23 03:00:00,DOW_G67,0.9739601025945025
2025-07-23 03:00:00,DOW_G96_ST95,0.9739601025945025
2025-07-23 03:00:00,DRCK_SLR_RN,0.37358455493868103
2025-07-23 03:00:00,DRYFRIO_RN,0.5880544173453143
2025-07-23 03:00:00,DSWL_BES1,0.3398024190999132
2025-07-23 03:00:00,DUKE_CC1,1.4196834678840062
2025-07-23 03:00:00,DUKE_GST1CCU,1.4196834678840062
2025-07-23 03:00:00,DUKE_GT2_CCU,1.4196834678840062
2025-07-23 03:00:00,DUP_PUN1,1.40396588869802
2025-07-23 03:00:00,DUP_PUN2,1.40396588869802
2025-07-23 03:00:00,DUP_PUN3,1.40396588869802
2025-07-23 03:00:00,DUP_PUN4,1.40396588869802
2025-07-23 03:00:00,EBELLS_UNIT1,0.7709317791432241
2025-07-23 03:00:00,EBNY_ESS_RN,1.1402745701386026
2025-07-23 03:00:00,ECLIPSE_UN1,0.5654435750045489
2025-07-23 03:00:00,EIFSLR_UNIT1,0.6066043528182768
2025-07-23 03:00:00,ELB_ELBCREEK,0.4883884517498164
2025-07-23 03:00:00,ELECTRAW_1_2,0.37571120001619474
2025-07-23 03:00:00,ELMCRK_RN,0.6837643131265453
2025-07-23 03:00:00,ELM_ST_RN,0.8862938902479485
2025-07-23 03:00:00,ELSAUZ_ALL,0.9301284169780285
2025-07-23 03:00:00,ELSA_ESR_RN,1.8477445772225556
2025-07-23 03:00:00,ELS_RN_1,0.1846274969512898
2025-07-23 03:00:00,ELZA_SLR_RN,0.4183159387264867
2025-07-23 03:00:00,EL_RAYO_ALL,0.5669840867099871
2025-07-23 03:00:00,EMPCT_RN,0.3693908320662105
2025-07-23 03:00:00,ENDPARK_ESS1,0.3023530745021365
2025-07-23 03:00:00,ERSL_RN,0.5193679642817877
2025-07-23 03:00:00,ESCONDID_ESR,0.5231547559626918
2025-07-23 03:00:00,ESTONIAN_ALL,0.5797457038141941
2025-07-23 03:00:00,ETCCS_CC1,0.29046559026613644
2025-07-23 03:00:00,ETCCS_CCU,0.29046559026613644
2025-07-23 03:00:00,EUNICE_ALL,0.6831327932218493
2025-07-23 03:00:00,EVLN_ESS_RN,0.7369091646322187
2025-07-23 03:00:00,EXGNSND_RN,1.1816563344237923
2025-07-23 03:00:00,EXGNWTL_1,0.7758633415677976
2025-07-23 03:00:00,EXN_14,0.16454276387353647
2025-07-23 03:00:00,EXN_1_3,0.16454276387353647
2025-07-23 03:00:00,EXN_4,0.16454276387353647
2025-07-23 03:00:00,EXN_8,0.16454276387353647
2025-07-23 03:00:00,EXN_9_13,0.16454276387353647
2025-07-23 03:00:00,EXN_PUN1,0.16454276387353647
2025-07-23 03:00:00,EXN_PUN2,0.16454276387353647
2025-07-23 03:00:00,EXN_PUN3,0.16454276387353647
2025-07-23 03:00:00,E_BLACK_RN,0.9824079644636597
2025-07-23 03:00:00,E_HARRIS_RN,0.5706149834230969
2025-07-23 03:00:00,FAGUSSLR_RN,0.40463608458889744
2025-07-23 03:00:00,FALFUR_RN,0.9602195983809686
2025-07-23 03:00:00,FALFUR_RN2,0.9602195983809686
2025-07-23 03:00:00,FAL_FALCONG1,0.7780755158276693
2025-07-23 03:00:00,FAL_FALCONG2,0.7780755158276693
2025-07-23 03:00:00,FAL_FALCONG3,0.7780755158276693
2025-07-23 03:00:00,FAULKNER_RN,0.8873815414182137
2025-07-23 03:00:00,FEGC_RN,0.47722347112151664
2025-07-23 03:00:00,FENCESLR_ALL,0.3224543323187181
2025-07-23 03:00:00,FERGCC_CC1,1.4545890850233174
2025-07-23 03:00:00,FERGCC_GT1_1,1.4524462597229346
2025-07-23 03:00:00,FERGCC_GT2_3,1.4524462597229346
2025-07-23 03:00:00,FERGCC_ST1_5,1.4524462597229346
2025-07-23 03:00:00,FERMI_ALL,1.0938855476862155
2025-07-23 03:00:00,FILESSLR_PV1,2.7360982837330288
2025-07-23 03:00:00,FIVEWSLR_ALL,0.9751857952070708
2025-07-23 03:00:00,FLCNS_UNIT1,0.3763189323205451
2025-07-23 03:00:00,FLCNS_UNIT2,0.3763189323205451
2025-07-23 03:00:00,FLCNS_UNIT3,0.3763189323205451
2025-07-23 03:00:00,FLOWERII_RN,0.9025803402745479
2025-07-23 03:00:00,FLTBES1,0.9025803402745479
2025-07-23 03:00:00,FLTCK_SSI,0.39844446010643747
2025-07-23 03:00:00,FLUVANNA_1_2,0.3023530745021365
2025-07-23 03:00:00,FLVABES1_ESR,0.9025803402745479
2025-07-23 03:00:00,FOARDCTY_ALL,0.38970459165437
2025-07-23 03:00:00,FORMOSA_CC1,1.3213615142690696
2025-07-23 03:00:00,FORMOSA_CC2,1.3213615142690696
2025-07-23 03:00:00,FORMOSA_PUN1,1.3213615142690696
2025-07-23 03:00:00,FORMOSA_PUN2,1.3213615142690696
2025-07-23 03:00:00,FORTMA_RN,2.148280869430404
2025-07-23 03:00:00,FOXTROT_ALL,0.6587652505089243
2025-07-23 03:00:00,FO_FORMOSA11,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSA12,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG1,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG10,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG13,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG14,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG15,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG2,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG3,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG4,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG5,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG6,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG7,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG8,1.3213615142690696
2025-07-23 03:00:00,FO_FORMOSG9,1.3213615142690696
2025-07-23 03:00:00,FPPYD_FPP_G1,1.355002901955866
2025-07-23 03:00:00,FPPYD_FPP_G2,1.355002901955866
2025-07-23 03:00:00,FPPYD_FPP_G3,1.3502285140116366
2025-07-23 03:00:00,FREC_1_CCU,0.3909721227615286
2025-07-23 03:00:00,FREC_2_CCU,0.37851089062549387
2025-07-23 03:00:00,FREC_CC1,0.3909721227615286
2025-07-23 03:00:00,FREC_CC2,0.37851089062549387
2025-07-23 03:00:00,FRMRSVLW_RN,0.31591751253717887
2025-07-23 03:00:00,FRMR_BS2_RN1,0.31591751253717887
2025-07-23 03:00:00,FRNYPP_1_CCU,0.42424646270809635
2025-07-23 03:00:00,FRNYPP_2_CCU,0.42424646270809635
2025-07-23 03:00:00,FRNYPP_CC1,0.42424646270809635
2025-07-23 03:00:00,FRNYPP_CC2,0.42424646270809635
2025-07-23 03:00:00,FRONT_EC_CC1,1.2839408662444183
2025-07-23 03:00:00,FRONT_EC_RN1,1.2839408662444183
2025-07-23 03:00:00,FRONT_EC_RN2,1.2839408662444183
2025-07-23 03:00:00,FRONT_EC_RN3,1.2839408662444183
2025-07-23 03:00:00,FRYE_SLR_ALL,0.42968992234602904
2025-07-23 03:00:00,FTDUNCAN_RN,0.4983682372010182
2025-07-23 03:00:00,FTR_CC1,0.3416885927141383
2025-07-23 03:00:00,FTR_FTR_G1_4,0.3416885927141383
2025-07-23 03:00:00,FTWIND_UNIT1,0.31991458443420995
2025-07-23 03:00:00,FWLR_SLR_1,0.9862969137862986
2025-07-23 03:00:00,GALO_RN1,0.4995268894752924
2025-07-23 03:00:00,GAMBIT_RN,0.5865694552562112
2025-07-23 03:00:00,GARC_BESS_RN,1.2088177611696262
2025-07-23 03:00:00,GBY_GT,0.27785054028466394
2025-07-23 03:00:00,GID_GIDEONG1,1.155028212355188
2025-07-23 03:00:00,GID_GIDEONG2,1.155028212355188
2025-07-23 03:00:00,GID_GIDEONG3,1.1466838610299186
2025-07-23 03:00:00,GIGA_ESS_RN,0.9632144120616831
2025-07-23 03:00:00,GKS_BESS_RN,0.9040214520831165
2025-07-23 03:00:00,GOA_GOATWIND,0.4827965106459744
2025-07-23 03:00:00,GOLINDA_UN1,1.1497801868457898
2025-07-23 03:00:00,GOMZ_RN,0.9348761933246492
2025-07-23 03:00:00,GOODNIT1_ALL,0.42315263739171416
2025-07-23 03:00:00,GOODWIN_ESR,1.275444379711684
2025-07-23 03:00:00,GPASTURE_ALL,0.3725350536354032
2025-07-23 03:00:00,GRANDVW1_A_B,0.42467284854514237
2025-07-23 03:00:00,GRAN_SLR_RN,0.9812488540347238
2025-07-23 03:00:00,GRDNE_ESR_RN,0.47308753596850295
2025-07-23 03:00:00,GREASWOD_ALL,0.9229888607346746
2025-07-23 03:00:00,GREGORY_RN,0.9166283559914232
2025-07-23 03:00:00,GRIF_TRL_RN,0.38979764542227524
2025-07-23 03:00:00,GRIM_SLR_RN,0.42687595487806784
2025-07-23 03:00:00,GRSES_UNIT1,0.21329154080059193
2025-07-23 03:00:00,GRSES_UNIT2,0.1211762002312344
2025-07-23 03:00:00,GRYH_SLR_RN,0.7611407755392614
2025-07-23 03:00:00,GUADG_CC1,1.0511084786460578
2025-07-23 03:00:00,GUADG_CC2,1.0511084786460578
2025-07-23 03:00:00,GUADG_CCU1,1.0511084786460578
