interval_ct,settlement_point,lmp,system_lambda,congestion
2025-07-23 10:00:00,PRSPERO2_ALL,13.79,16.1993,-2.4093
2025-07-23 10:00:00,PR_PR_ALL,19.57,16.1993,3.3707
2025-07-23 10:00:00,PSA_CC1,19.5,16.1993,3.3007
2025-07-23 10:00:00,PSA_PSA_G1,19.56,16.1993,3.3607
2025-07-23 10:00:00,PSA_PSA_G2,19.56,16.1993,3.3607
2025-07-23 10:00:00,PSA_PSA_G3,19.56,16.1993,3.3607
2025-07-23 10:00:00,PSA_PSA_G4,19.56,16.1993,3.3607
2025-07-23 10:00:00,PSA_PSA_G5,19.42,16.1993,3.2207
2025-07-23 10:00:00,PSA_PSA_G6,19.42,16.1993,3.2207
2025-07-23 10:00:00,PSA_PSA_G7,19.42,16.1993,3.2207
2025-07-23 10:00:00,PSA_PUN1,19.42,16.1993,3.2207
2025-07-23 10:00:00,PSA_PUN2,19.42,16.1993,3.2207
2025-07-23 10:00:00,PSA_PUN3,19.56,16.1993,3.3607
2025-07-23 10:00:00,PSA_PUN4,19.56,16.1993,3.3607
2025-07-23 10:00:00,PSA_PUN5,19.42,16.1993,3.2207
2025-07-23 10:00:00,PSG_CC1,19.92,16.1993,3.7207
2025-07-23 10:00:00,PSG_PSG_GT2,19.92,16.1993,3.7207
2025-07-23 10:00:00,PSG_PSG_GT3,19.92,16.1993,3.7207
2025-07-23 10:00:00,PSG_PSG_ST1,19.92,16.1993,3.7207
2025-07-23 10:00:00,PTLBES_BESS1,16.79,16.1993,0.5907
2025-07-23 10:00:00,PYR_PYRON1,13.94,16.1993,-2.2593
2025-07-23 10:00:00,Q1_DGR1_RN,15.63,16.1993,-0.5693
2025-07-23 10:00:00,QALSW_ALL,13.77,16.1993,-2.4293
2025-07-23 10:00:00,QALSW_CC1,13.77,16.1993,-2.4293
2025-07-23 10:00:00,QALSW_CC2,13.77,16.1993,-2.4293
2025-07-23 10:00:00,QUEEN_BA_RN,13.63,16.1993,-2.5693
2025-07-23 10:00:00,QUEEN_SL_RN,13.63,16.1993,-2.5693
2025-07-23 10:00:00,RAB_G1-8,18.03,16.1993,1.8307
2025-07-23 10:00:00,RADN_SLR_ALL,14.33,16.1993,-1.8693
2025-07-23 10:00:00,RAMBLER_UNIT,13.31,16.1993,-2.8893
2025-07-23 10:00:00,RANCHERO_ALL,13.44,16.1993,-2.7593
2025-07-23 10:00:00,RAT_RN_1,9.96,16.1993,-6.2393
2025-07-23 10:00:00,RAYBURN_CC1,16.04,16.1993,-0.1593
2025-07-23 10:00:00,RAYB_G78910,16.04,16.1993,-0.1593
2025-07-23 10:00:00,RBN_BESS1,17.63,16.1993,1.4307
2025-07-23 10:00:00,RDCAN_RDCNY1,13.96,16.1993,-2.2393
2025-07-23 10:00:00,REDBARN_RN,13.56,16.1993,-2.6393
2025-07-23 10:00:00,REDFISH_ALL,16.16,16.1993,-0.0393
2025-07-23 10:00:00,REDGATE_RN,16.45,16.1993,0.2507
2025-07-23 10:00:00,RELOJ_ALL,15.12,16.1993,-1.0793
2025-07-23 10:00:00,REROCK_ALL,13.55,16.1993,-2.6493
2025-07-23 10:00:00,RHESS2_ESS1,15.59,16.1993,-0.6093
2025-07-23 10:00:00,RIGGIN_UNIT1,13.5,16.1993,-2.6993
2025-07-23 10:00:00,RIOG_ESR2_RN,16.21,16.1993,0.0107
2025-07-23 10:00:00,RIOG_ESR_RN,16.21,16.1993,0.0107
2025-07-23 10:00:00,RIONOG_CC1,15.68,16.1993,-0.5193
2025-07-23 10:00:00,RIONOG_CT1,15.68,16.1993,-0.5193
2025-07-23 10:00:00,RIONOG_CT2,15.68,16.1993,-0.5193
2025-07-23 10:00:00,RIONOG_CT3,15.68,16.1993,-0.5193
2025-07-23 10:00:00,RIONOG_ST1,15.68,16.1993,-0.5193
2025-07-23 10:00:00,RIPPEY_ALL,16.21,16.1993,0.0107
2025-07-23 10:00:00,RN_APOGEE,14.49,16.1993,-1.7093
2025-07-23 10:00:00,RN_BYU_G8,20.31,16.1993,4.1107
2025-07-23 10:00:00,RN_DEC_AGR_A,16.26,16.1993,0.0607
2025-07-23 10:00:00,RN_DEC_AGR_B,16.26,16.1993,0.0607
2025-07-23 10:00:00,RN_DEC_AGR_C,16.26,16.1993,0.0607
2025-07-23 10:00:00,RN_DEC_AGR_D,16.26,16.1993,0.0607
2025-07-23 10:00:00,RN_ECEC_HOLT,13.78,16.1993,-2.4193
2025-07-23 10:00:00,RN_OCI_ALAMO,15.62,16.1993,-0.5793
2025-07-23 10:00:00,RN_RTS1,14,16.1993,-2.1993
2025-07-23 10:00:00,RN_SR_WIND1,14.73,16.1993,-1.4693
2025-07-23 10:00:00,RN_TOSBATT,13.84,16.1993,-2.3593
2025-07-23 10:00:00,ROSELAND_ALL,14.62,16.1993,-1.5793
2025-07-23 10:00:00,ROUTE66_RN,14.19,16.1993,-2.0093
2025-07-23 10:00:00,ROW_ALL,16.37,16.1993,0.1707
2025-07-23 10:00:00,RPUBRDS_RN,15.94,16.1993,-0.2593
2025-07-23 10:00:00,RRANCHES_ALL,14.36,16.1993,-1.8393
2025-07-23 10:00:00,RRC_WIND_ALL,8.9,16.1993,-7.2993
2025-07-23 10:00:00,RSK_RN,13.75,16.1993,-2.4493
2025-07-23 10:00:00,RTLSNAKE_BT,13.81,16.1993,-2.3893
2025-07-23 10:00:00,RUSSEKST_RN,13.47,16.1993,-2.7293
2025-07-23 10:00:00,RVRVLYS_ALL,15.46,16.1993,-0.7393
2025-07-23 10:00:00,SADLBACK_RN,14.05,16.1993,-2.1493
2025-07-23 10:00:00,SADLBCK_AGR1,14.05,16.1993,-2.1493
2025-07-23 10:00:00,SALVTION_GEN,14.01,16.1993,-2.1893
2025-07-23 10:00:00,SAMSON_ALL,16.24,16.1993,0.0407
2025-07-23 10:00:00,SANDHSYD1_2,15.65,16.1993,-0.5493
2025-07-23 10:00:00,SANDHSYD3_4,15.65,16.1993,-0.5493
2025-07-23 10:00:00,SANDHSYD6_7,15.65,16.1993,-0.5493
2025-07-23 10:00:00,SANDHSYD_5AC,15.65,16.1993,-0.5493
2025-07-23 10:00:00,SANDHSYD_CC1,15.65,16.1993,-0.5493
2025-07-23 10:00:00,SANDLAKE_RN,13.83,16.1993,-2.3693
2025-07-23 10:00:00,SANTACRU_ALL,15.6,16.1993,-0.5993
2025-07-23 10:00:00,SAN_SANMIGG1,15.58,16.1993,-0.6193
2025-07-23 10:00:00,SBEAN_BESS,13.8,16.1993,-2.3993
2025-07-23 10:00:00,SBE_RN_1,17.61,16.1993,1.4107
2025-07-23 10:00:00,SC2SES_UNIT1,16.81,16.1993,0.6107
2025-07-23 10:00:00,SCES_UNIT1,14.32,16.1993,-1.8793
2025-07-23 10:00:00,SCLP_PUN1,17.26,16.1993,1.0607
2025-07-23 10:00:00,SCLP_PUN2,17.26,16.1993,1.0607
2025-07-23 10:00:00,SCLP_PUN3,17.26,16.1993,1.0607
2025-07-23 10:00:00,SCLP_PUN4,17.26,16.1993,1.0607
2025-07-23 10:00:00,SCLP_SCLPC_1,17.26,16.1993,1.0607
2025-07-23 10:00:00,SCLP_SCLPC_2,17.26,16.1993,1.0607
2025-07-23 10:00:00,SCLP_SCLPC_3,17.26,16.1993,1.0607
2025-07-23 10:00:00,SCLP_SCLPC_4,17.26,16.1993,1.0607
2025-07-23 10:00:00,SCSES_UNIT2,16.81,16.1993,0.6107
2025-07-23 10:00:00,SENATEWD_1,15.4,16.1993,-0.7993
2025-07-23 10:00:00,SEVNF_ES_RN,15.77,16.1993,-0.4293
2025-07-23 10:00:00,SE_EDINB_RN,16.61,16.1993,0.4107
2025-07-23 10:00:00,SGM_SIGNALMT,13.96,16.1993,-2.2393
2025-07-23 10:00:00,SGSA_DGR,13.55,16.1993,-2.6493
2025-07-23 10:00:00,SG_BES_BESS1,13.5,16.1993,-2.6993
2025-07-23 10:00:00,SHAFFER_ALL,15.57,16.1993,-0.6293
2025-07-23 10:00:00,SHAMROCK_RN,13.43,16.1993,-2.7693
2025-07-23 10:00:00,SHANNONW_RN,15.31,16.1993,-0.8893
2025-07-23 10:00:00,SHEEPCRK_1,8.9,16.1993,-7.2993
2025-07-23 10:00:00,SIG_SLR_RN,16.85,16.1993,0.6507
2025-07-23 10:00:00,SILASRAY_CC1,14.88,16.1993,-1.3193
2025-07-23 10:00:00,SIL_SILAS_10,14.88,16.1993,-1.3193
2025-07-23 10:00:00,SIL_SILAS_6,14.88,16.1993,-1.3193
2025-07-23 10:00:00,SIL_SILAS_9,14.88,16.1993,-1.3193
2025-07-23 10:00:00,SIRIUS_UNIT1,13.48,16.1993,-2.7193
2025-07-23 10:00:00,SJS_SJS_G1,20.17,16.1993,3.9707
2025-07-23 10:00:00,SJS_SJS_G2,20.17,16.1993,3.9707
2025-07-23 10:00:00,SKY1,16.04,16.1993,-0.1593
2025-07-23 10:00:00,SLCN_ESS_ALL,15.54,16.1993,-0.6593
2025-07-23 10:00:00,SLTFRK_UN1_2,14.21,16.1993,-1.9893
2025-07-23 10:00:00,SMTH_ESS_RN,16.98,16.1993,0.7807
2025-07-23 10:00:00,SNY_BESS_RN,13.83,16.1993,-2.3693
2025-07-23 10:00:00,SOLARA_UNIT1,14.47,16.1993,-1.7293
2025-07-23 10:00:00,SPARTA_ALL,15.63,16.1993,-0.5693
2025-07-23 10:00:00,SPLAIN1_RN,14.09,16.1993,-2.1093
2025-07-23 10:00:00,SPLAIN2_RN,14.09,16.1993,-2.1093
2025-07-23 10:00:00,SPNC_SPNCE_4,16.32,16.1993,0.1207
2025-07-23 10:00:00,SPNC_SPNCE_5,16.32,16.1993,0.1207
2025-07-23 10:00:00,SPTX12B_RN,13.58,16.1993,-2.6193
2025-07-23 10:00:00,SP_RN,20.27,16.1993,4.0707
2025-07-23 10:00:00,SROSA_ESR_RN,16.49,16.1993,0.2907
2025-07-23 10:00:00,SRWE1_UNIT1,13.84,16.1993,-2.3593
2025-07-23 10:00:00,SSPURT_WIND1,14.17,16.1993,-2.0293
2025-07-23 10:00:00,STADIUM_RN,15.82,16.1993,-0.3793
2025-07-23 10:00:00,STAM_SLR_ALL,16.23,16.1993,0.0307
2025-07-23 10:00:00,STAR_SLR_RN,16.16,16.1993,-0.0393
2025-07-23 10:00:00,STEAM_ENG123,16.86,16.1993,0.6607
2025-07-23 10:00:00,STEA_STEAM_1,16.87,16.1993,0.6707
2025-07-23 10:00:00,STEA_STEAM_2,16.86,16.1993,0.6607
2025-07-23 10:00:00,STEA_STEAM_3,16.86,16.1993,0.6607
2025-07-23 10:00:00,STELLA_RN,14.79,16.1993,-1.4093
2025-07-23 10:00:00,STLHS_SL_RN,15.28,16.1993,-0.9193
2025-07-23 10:00:00,STP_STP_G1,15.24,16.1993,-0.9593
2025-07-23 10:00:00,STP_STP_G2,15.24,16.1993,-0.9593
2025-07-23 10:00:00,STRATEGC_RN,16.85,16.1993,0.6507
2025-07-23 10:00:00,STRG_SLR_ALL,15.34,16.1993,-0.8593
2025-07-23 10:00:00,STWF_T1,14.74,16.1993,-1.4593
2025-07-23 10:00:00,SUNVASLR_ALL,2.78,16.1993,-13.4193
2025-07-23 10:00:00,SWEC_G1,13.87,16.1993,-2.3293
2025-07-23 10:00:00,SWEETWN2_2_4,14.03,16.1993,-2.1693
2025-07-23 10:00:00,SWEETWN3_3,14.03,16.1993,-2.1693
2025-07-23 10:00:00,SWEETWND_1,14.03,16.1993,-2.1693
2025-07-23 10:00:00,SWFT_SLR_RN,13.77,16.1993,-2.4293
2025-07-23 10:00:00,SWOOSE1_U1,14.3,16.1993,-1.8993
2025-07-23 10:00:00,SWOOSEII_RN,14.3,16.1993,-1.8993
2025-07-23 10:00:00,SWTWN4_WND45,14.03,16.1993,-2.1693
2025-07-23 10:00:00,SWT_BESS_RN,14.82,16.1993,-1.3793
2025-07-23 10:00:00,S_HILLS_RN,15.24,16.1993,-0.9593
2025-07-23 10:00:00,TAHOKA_ALL,13.92,16.1993,-2.2793
2025-07-23 10:00:00,TANZ_ESS_RN,16.71,16.1993,0.5107
2025-07-23 10:00:00,TAV_RN,17.69,16.1993,1.4907
2025-07-23 10:00:00,TAYGETE2_ALL,13.45,16.1993,-2.7493
2025-07-23 10:00:00,TAYGETE_ALL,13.45,16.1993,-2.7493
2025-07-23 10:00:00,TBWF_ES_BES1,13.58,16.1993,-2.6193
2025-07-23 10:00:00,TC_GTG2_RN,17.18,16.1993,0.9807
2025-07-23 10:00:00,TC_PUN1,17.18,16.1993,0.9807
2025-07-23 10:00:00,TC_PUN2,17.18,16.1993,0.9807
2025-07-23 10:00:00,TC_TCHP1,17.18,16.1993,0.9807
2025-07-23 10:00:00,TDWLPR_1_RN,15.76,16.1993,-0.4393
2025-07-23 10:00:00,TEN_CC1,15.89,16.1993,-0.3093
2025-07-23 10:00:00,TEN_CT1_STG,15.89,16.1993,-0.3093
2025-07-23 10:00:00,TGCCS_ALL,16.81,16.1993,0.6107
2025-07-23 10:00:00,TGCCS_CC1,16.81,16.1993,0.6107
2025-07-23 10:00:00,TGS_GT01,17.16,16.1993,0.9607
2025-07-23 10:00:00,TGW_T1_T2,14.79,16.1993,-1.4093
2025-07-23 10:00:00,THW_1_CCU,19.54,16.1993,3.3407
2025-07-23 10:00:00,THW_2_CCU,19.54,16.1993,3.3407
2025-07-23 10:00:00,THW_CC1,19.54,16.1993,3.3407
2025-07-23 10:00:00,THW_CC2,19.54,16.1993,3.3407
2025-07-23 10:00:00,THW_THWGT5X,20.54,16.1993,4.3407
2025-07-23 10:00:00,THW_THWGT_1,23.87,16.1993,7.6707
2025-07-23 10:00:00,TIMPP_RN1,15.61,16.1993,-0.5893
2025-07-23 10:00:00,TIMPP_RN2,15.61,16.1993,-0.5893
2025-07-23 10:00:00,TI_SOLAR_ALL,13.81,16.1993,-2.3893
2025-07-23 10:00:00,TKWSW_CHAMP,13.94,16.1993,-2.2593
2025-07-23 10:00:00,TKWSW_ROSCOE,13.94,16.1993,-2.2593
2025-07-23 10:00:00,TNG_RN,16.64,16.1993,0.4407
2025-07-23 10:00:00,TNP_TNP_O_1,15.76,16.1993,-0.4393
2025-07-23 10:00:00,TNP_TNP_O_2,15.76,16.1993,-0.4393
2025-07-23 10:00:00,TNSKA_CC1,16.3,16.1993,0.1007
2025-07-23 10:00:00,TNSKA_CCU,16.3,16.1993,0.1007
2025-07-23 10:00:00,TNS_SLR_ALL,14.7,16.1993,-1.4993
2025-07-23 10:00:00,TOPAZ_ALL,20.08,16.1993,3.8807
2025-07-23 10:00:00,TORR_ALL,15.13,16.1993,-1.0693
2025-07-23 10:00:00,TORT_ESS_RN,18.57,16.1993,2.3707
2025-07-23 10:00:00,TOYAH_RN,13.55,16.1993,-2.6493
2025-07-23 10:00:00,TRBT_SLR_RN,13.57,16.1993,-2.6293
2025-07-23 10:00:00,TREB_SOLAR1,15.99,16.1993,-0.2093
2025-07-23 10:00:00,TRENT_TRENT,14.74,16.1993,-1.4593
2025-07-23 10:00:00,TRINITY_ALL,15.16,16.1993,-1.0393
2025-07-23 10:00:00,TRIPBUT1_RN,13.51,16.1993,-2.6893
2025-07-23 10:00:00,TRSES_UNIT6,16.69,16.1993,0.4907
2025-07-23 10:00:00,TRUENO_ALL,15.06,16.1993,-1.1393
2025-07-23 10:00:00,TRUSGILL_RN,14.08,16.1993,-2.1193
2025-07-23 10:00:00,TSECA_ES_RN,12.1,16.1993,-4.0993
2025-07-23 10:00:00,TTRSW_RN,16.24,16.1993,0.0407
2025-07-23 10:00:00,TTWEC_G1,14.61,16.1993,-1.5893
2025-07-23 10:00:00,TUL_SLR_ALL,16.33,16.1993,0.1307
2025-07-23 10:00:00,TURQ_BESS1,16.85,16.1993,0.6507
2025-07-23 10:00:00,TV_RN,18.01,16.1993,1.8107
2025-07-23 10:00:00,TXCTY_CC1,20.13,16.1993,3.9307
2025-07-23 10:00:00,TXCTY_CTA,20.13,16.1993,3.9307
2025-07-23 10:00:00,TXCTY_CTB,20.13,16.1993,3.9307
2025-07-23 10:00:00,TXCTY_CTC,20.13,16.1993,3.9307
2025-07-23 10:00:00,TXCTY_ST,20.13,16.1993,3.9307
2025-07-23 10:00:00,TYLRWIND_RN,16.09,16.1993,-0.1093
2025-07-23 10:00:00,TYNAN_RN,16.15,16.1993,-0.0493
2025-07-23 10:00:00,TYSN_SLR_RN,16.3,16.1993,0.1007
2025-07-23 10:00:00,T_CK_GT2_RN,14.1,16.1993,-2.0993
2025-07-23 10:00:00,T_CK_GT3_RN,14.1,16.1993,-2.0993
2025-07-23 10:00:00,UCC_COG_PUN2,20.13,16.1993,3.9307
2025-07-23 10:00:00,UCC_UCC_C_2,20.13,16.1993,3.9307
2025-07-23 10:00:00,V2_DGR1_RN,16.8,16.1993,0.6007
2025-07-23 10:00:00,V2_DGR2_RN,16.8,16.1993,0.6007
2025-07-23 10:00:00,V2_DGR3_RN,16.8,16.1993,0.6007
2025-07-23 10:00:00,V4_DGR1_RN,17.19,16.1993,0.9907
2025-07-23 10:00:00,VANCOURT_RN,14.88,16.1993,-1.3193
2025-07-23 10:00:00,VENADO_ALL,16.09,16.1993,-0.1093
2025-07-23 10:00:00,VERAWIND_ALL,14.08,16.1993,-2.1193
2025-07-23 10:00:00,VERTIGO_UN1,14.61,16.1993,-1.5893
2025-07-23 10:00:00,VICTORIA_CC1,16.12,16.1993,-0.0793
2025-07-23 10:00:00,VICTPORT_RN,16.09,16.1993,-0.1093
2025-07-23 10:00:00,VIC_VICTORG5,16.12,16.1993,-0.0793
2025-07-23 10:00:00,VIC_VICTORG6,16.12,16.1993,-0.0793
2025-07-23 10:00:00,VISION_RN,16.72,16.1993,0.5207
2025-07-23 10:00:00,VLSES_UNIT3,16.17,16.1993,-0.0293
2025-07-23 10:00:00,VORT_ALL_RN,14.2,16.1993,-1.9993
2025-07-23 10:00:00,WAKEWE_ALL,14.18,16.1993,-2.0193
2025-07-23 10:00:00,WAL_RN,18.39,16.1993,2.1907
2025-07-23 10:00:00,WAP_WAPGT_1,17.98,16.1993,1.7807
2025-07-23 10:00:00,WAP_WAP_G1,17.98,16.1993,1.7807
2025-07-23 10:00:00,WAP_WAP_G2,17.98,16.1993,1.7807
2025-07-23 10:00:00,WAP_WAP_G3,17.99,16.1993,1.7907
2025-07-23 10:00:00,WAP_WAP_G4,17.99,16.1993,1.7907
2025-07-23 10:00:00,WAP_WAP_G5,17.98,16.1993,1.7807
2025-07-23 10:00:00,WAP_WAP_G6,17.6,16.1993,1.4007
2025-07-23 10:00:00,WAP_WAP_G7,17.6,16.1993,1.4007
2025-07-23 10:00:00,WAP_WAP_G8,18.03,16.1993,1.8307
2025-07-23 10:00:00,WAYMARK_RN,13.56,16.1993,-2.6393
2025-07-23 10:00:00,WCPP_CC1,15.68,16.1993,-0.5193
2025-07-23 10:00:00,WCPP_CT1,15.68,16.1993,-0.5193
2025-07-23 10:00:00,WCPP_CT2,15.68,16.1993,-0.5193
2025-07-23 10:00:00,WCPP_ST1,15.68,16.1993,-0.5193
2025-07-23 10:00:00,WEBBER_WS_T1,15.55,16.1993,-0.6493
2025-07-23 10:00:00,WEC_WECG1,15.14,16.1993,-1.0593
2025-07-23 10:00:00,WES_ALL,17.33,16.1993,1.1307
2025-07-23 10:00:00,WFCOGEN_13,15.09,16.1993,-1.1093
2025-07-23 10:00:00,WFCOGEN_24,15.09,16.1993,-1.1093
2025-07-23 10:00:00,WFCOGEN_CC1,15.09,16.1993,-1.1093
2025-07-23 10:00:00,WFTANK_ESS1,15.5,16.1993,-0.6993
2025-07-23 10:00:00,WGU_RN,17.47,16.1993,1.2707
2025-07-23 10:00:00,WHCCS2_4,16.3,16.1993,0.1007
2025-07-23 10:00:00,WHCCS2_5_6,16.3,16.1993,0.1007
2025-07-23 10:00:00,WHCCS2_CC2,16.3,16.1993,0.1007
2025-07-23 10:00:00,WHCCS_CC1,16.28,16.1993,0.0807
2025-07-23 10:00:00,WHCCS_CT1_ST,16.28,16.1993,0.0807
2025-07-23 10:00:00,WHCCS_CT2,16.28,16.1993,0.0807
2025-07-23 10:00:00,WHITE_PT_UN1,15.65,16.1993,-0.5493
2025-07-23 10:00:00,WHMESA_U1,13.42,16.1993,-2.7793
2025-07-23 10:00:00,WHTTAIL_WR1,16.03,16.1993,-0.1693
2025-07-23 10:00:00,WH_WIND_ALL,13.64,16.1993,-2.5593
2025-07-23 10:00:00,WIG_BESS_RN,16.87,16.1993,0.6707
2025-07-23 10:00:00,WILDWIND_ALL,16.05,16.1993,-0.1493
2025-07-23 10:00:00,WIPOPA_1_2,15.56,16.1993,-0.6393
2025-07-23 10:00:00,WIPOPA_3_4,15.56,16.1993,-0.6393
2025-07-23 10:00:00,WIR_WIRTZ_G1,17.85,16.1993,1.6507
2025-07-23 10:00:00,WIR_WIRTZ_G2,17.85,16.1993,1.6507
2025-07-23 10:00:00,WLTC_ESR_RN,15.68,16.1993,-0.5193
2025-07-23 10:00:00,WL_RANCH_RN,13.37,16.1993,-2.8293
2025-07-23 10:00:00,WNDTS2_UNIT1,15.36,16.1993,-0.8393
2025-07-23 10:00:00,WND_WHITNEY,14.85,16.1993,-1.3493
2025-07-23 10:00:00,WOODWRD1_RN,13.54,16.1993,-2.6593
2025-07-23 10:00:00,WOODWRD2_RN,13.54,16.1993,-2.6593
2025-07-23 10:00:00,WOV_BESS_RN,13.78,16.1993,-2.4193
2025-07-23 10:00:00,WRSBES_BESS1,14.36,16.1993,-1.8393
2025-07-23 10:00:00,WR_RN,17.4,16.1993,1.2007
2025-07-23 10:00:00,WZRD_ESS_RN,20.02,16.1993,3.8207
2025-07-23 10:00:00,W_HRL_ESR_RN,16.67,16.1993,0.4707
2025-07-23 10:00:00,W_PECO_UNIT1,13.8,16.1993,-2.3993
2025-07-23 10:00:00,X1_DGR_RN,17.1,16.1993,0.9007
2025-07-23 10:00:00,X443ESRN,15.74,16.1993,-0.4593
2025-07-23 10:00:00,YNG_WND_ALL,14.59,16.1993,-1.6093
2025-07-23 10:00:00,Z0_DGR1_RN,16.34,16.1993,0.1407
2025-07-23 10:00:00,Z0_DGR2_RN,16.34,16.1993,0.1407
2025-07-23 10:00:00,Z5_DGR1_RN,16.67,16.1993,0.4707
2025-07-23 10:00:00,ZIER_SLR_ALL,12.24,16.1993,-3.9593
2025-07-23 11:00:00,7RNCHSLR_ALL,17.56,20.1012,-2.5412
2025-07-23 11:00:00,A4_DGR1_RN,21.44,20.1012,1.3388
2025-07-23 11:00:00,A4_DGR2_RN,21.44,20.1012,1.3388
2025-07-23 11:00:00,ABINDUST_RN,19.09,20.1012,-1.0112
2025-07-23 11:00:00,ADL_RN,25.28,20.1012,5.1788
2025-07-23 11:00:00,AEEC,16.62,20.1012,-3.4812
2025-07-23 11:00:00,AE_RN,20.86,20.1012,0.7588
2025-07-23 11:00:00,AGUAYO_UNIT1,16.17,20.1012,-3.9312
2025-07-23 11:00:00,AJAXWIND_RN,17.87,20.1012,-2.2312
2025-07-23 11:00:00,ALGOD_ALL_RN,16.68,20.1012,-3.4212
2025-07-23 11:00:00,ALP_BESS_RN,15.88,20.1012,-4.2212
2025-07-23 11:00:00,ALVIN_RN,23.98,20.1012,3.8788
2025-07-23 11:00:00,AMADEUS_ALL,16.21,20.1012,-3.8912
2025-07-23 11:00:00,AMISTAD_ALL,9.43,20.1012,-10.6712
2025-07-23 11:00:00,AMOCOOIL_CC1,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMOCOOIL_CC2,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMOCO_PUN1,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMOCO_PUN2,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMO_AMOCO_1,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMO_AMOCO_2,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMO_AMOCO_5,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMO_AMOCO_G1,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMO_AMOCO_G2,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMO_AMOCO_G3,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMO_AMOCO_S1,29.18,20.1012,9.0788
2025-07-23 11:00:00,AMO_AMOCO_S2,29.18,20.1012,9.0788
2025-07-23 11:00:00,ANACACHO_ANA,15.94,20.1012,-4.1612
2025-07-23 11:00:00,ANCHOR_ALL,16.93,20.1012,-3.1712
2025-07-23 11:00:00,ANDMDSLR_ALL,16.2,20.1012,-3.9012
2025-07-23 11:00:00,ANEM_ESS_RN,15.68,20.1012,-4.4212
2025-07-23 11:00:00,ANG_ALL,15.05,20.1012,-5.0512
2025-07-23 11:00:00,ANOL_ESS_RN,21.18,20.1012,1.0788
2025-07-23 11:00:00,ANSON1_ALL,15.2,20.1012,-4.9012
2025-07-23 11:00:00,ANTL_ESS_ES1,10.2,20.1012,-9.9012
2025-07-23 11:00:00,APPALOSA_ALL,14.65,20.1012,-5.4512
2025-07-23 11:00:00,AQUI_ALL,0.04,20.1012,-20.0612
2025-07-23 11:00:00,ARAGORN_RN,15.59,20.1012,-4.5112
2025-07-23 11:00:00,ARY_BESS_RN,16.11,20.1012,-3.9912
2025-07-23 11:00:00,ASCK_SLR_RN,0.04,20.1012,-20.0612
2025-07-23 11:00:00,ASTRA_RN,16.42,20.1012,-3.6812
2025-07-23 11:00:00,ATK_ATKINSG7,19.16,20.1012,-0.9412
2025-07-23 11:00:00,AURO_SLR_RN,17.12,20.1012,-2.9812
2025-07-23 11:00:00,AUSTPL_ALL,17.67,20.1012,-2.4312
2025-07-23 11:00:00,AVIAT_ALL,15.41,20.1012,-4.6912
2025-07-23 11:00:00,AVIL_ESS_RN,15.1,20.1012,-5.0012
2025-07-23 11:00:00,AZSP_SLR_RN,20.54,20.1012,0.4388
2025-07-23 11:00:00,AZURE_RN,16.24,20.1012,-3.8612
2025-07-23 11:00:00,AZ_ALL,26.51,20.1012,6.4088
2025-07-23 11:00:00,BAC_RN_ALL,30.2,20.1012,10.0988
2025-07-23 11:00:00,BAFFIN_ALL,15.61,20.1012,-4.4912
2025-07-23 11:00:00,BAIRDWND_ALL,15.56,20.1012,-4.5412
2025-07-23 11:00:00,BAKE_RN_ALL,19.82,20.1012,-0.2812
2025-07-23 11:00:00,BARROW_ALL,15.69,20.1012,-4.4112
2025-07-23 11:00:00,BASTEN_CC1,17.18,20.1012,-2.9212
2025-07-23 11:00:00,BASTEN_CCU,17.18,20.1012,-2.9212
2025-07-23 11:00:00,BATCAVE_RN,35.89,20.1012,15.7888
2025-07-23 11:00:00,BAYC_BESS_RN,17.62,20.1012,-2.4812
2025-07-23 11:00:00,BBREEZE_1_2,15.44,20.1012,-4.6612
2025-07-23 11:00:00,BCATWD_WD_1,18.14,20.1012,-1.9612
2025-07-23 11:00:00,BCH_RN,20.86,20.1012,0.7588
2025-07-23 11:00:00,BCK_RN,17.46,20.1012,-2.6412
2025-07-23 11:00:00,BCNV_RN,23.98,20.1012,3.8788
2025-07-23 11:00:00,BELM_SLR_RN,15.63,20.1012,-4.4712
2025-07-23 11:00:00,BEXAR_ES_RN,16.72,20.1012,-3.3812
2025-07-23 11:00:00,BIGSAMWD_RN,15.08,20.1012,-5.0212
2025-07-23 11:00:00,BIGSTAR_ALL,16.96,20.1012,-3.1412
2025-07-23 11:00:00,BKSL_RN,16.67,20.1012,-3.4312
2025-07-23 11:00:00,BLACKJAK_RN,16.56,20.1012,-3.5412
2025-07-23 11:00:00,BLACKSPR_RN,19.46,20.1012,-0.6412
2025-07-23 11:00:00,BLSMT1_5_A_6,17.43,20.1012,-2.6712
2025-07-23 11:00:00,BLUEJAY_RN,19.36,20.1012,-0.7412
